itemset_id,candidate_items
12894,"[31432 34338 12942 27447 19204 28955 13979 25194 37284 42035  4191   706
 19090  7377 14230 30116 41045 13708  7530 27999 16606 35603 14190  7876
 40969 13707 14985   291 36413  1363 11280  8487 42089 27897 14492   231
 33644 28069  5553 12819 25186 39475 41526 30788 40090  6056 24115 38976
 26324 26625 16941 40884 17187 31605 16326  2592 14536   494 32102 21265
 16746 27596 10810 28620  1738 13144 33008 36370 41299 39609 22409 21418
  8197 14824 37770 19353 23832 31128 38871  8155  8398 31941 36689 35358
 18481 23676 29169 35072 34759 37752 33313 13597 35006  7945  2568     0
  8943 32842 11206 16118]"
7988,"[34338 19204 25194 31432 13979 16926 27447 34643 14190  4191  8487 38939
 27596 19090 10434 36413  7377 12820 16941   291 28867  8525  9574 20422
 25186 28955  1363  8007  6655  6711   784  1554 14536 29189  8532 35430
 37284 16118  8943 16606  6651 21506  7876 39475 18481 38871 13707 19802
 30788 42035  8155 32842 36689 27999 35072 36958  9628 12942 40522 40395
 28586 23260  4886  4986 40090 10121 17187 33837  4626 23832  4851 10051
 33815 11280  8595 14084 30003 21000 16039 41526 35603 26324 14713 25860
 23507 37713 30085  7587 41739 27897 25076 22392 21011 33644 25264 39609
 12648 14230 36867 19353]"
6663,"[34338 31432 25194 19204 13979  7377 16926 27447 34643 12942 36689  4191
 28955 10434   706 40090 36413 12820  8487 42035   784 27596 16606   231
 16941 38871  9574 35430 21265 27897 33644 37284 13708 22347 13707 38976
 14190 20422 19090  1363  9628 25264 24947 38939 27999 16118 16326  6655
  8007  7876 32842 29189 25860 40969 28867 23507 40395  8943 21506 17187
 31941  8525  8155  7945 26324 38600 42089 18589 11280 23968 21114  6711
  1554 14536 28586 36958 29169 36867 27761 37752  8197 18481 37718 23867
 40884 14084  5106 41045  4986 30085 30788  7587 14492 33642  4851 41739
 19547 39475 26625 12819]"
25417,"[34338 19204 14190 16926 13979 19090  8487 31432 27447 25194 34643 38939
 27999  7377 27596  4191 28955 12942   291 38871  9628 10434  7876  8007
 21506 11280 30788  8525 16941  8532 13707  8155 12820  6655  6711 33644
 10121 39475  1363   784 29189 22409 20422 35072 21011 25186 25264 14084
 23260  1554   231 14230  8943 14536 27897 42035 16039  7587 38118 28867
 14713 36689 16606 33837 23832 28586 33815 16326  3579 36370   706 29169
 41526 35603 13144  4986 19802 31815 10810 41045  6651 39835 31128 40522
 21627 25076 19675 36958  4851 23867 10997 28924 37284 35358 16118 18481
 24947 31941 15910 10051]"
2672,"[31432 34338 25194 13979 12942 19204 27447  7377 28955   706  4191 40090
 42035 37284 27897 36689 34643 13708 16606   231  8487 36413 38976 38871
 27999 21265 13707 33644 10434 16941 41045 40969 19090  1363 42089   784
 22347 16326  7876 27596  7530 14230  9574 14492 16926 11280 25264 17187
 31941 12820 33008  8197 14190 14985 26625 16118 35430 24947 37752 40884
  7945  8155 26324 38600 23867 18589 35603 13144 12819 30788 33642 29169
 27761  9628 13597 32842  2568 29189 21506  8943 10810 30116 41299 21114
 14536  5553 28620 11750 41526  8007  1738 22251  1554 23832  6655  4851
 22409  6056 37718 14084]"
1425,"[34338 31432 25194 12942  7377 19204   706 13979 28955 27999   231 27447
 42035 36689 33644 13708 21265  9628 38871 27897 40090 16326  8197 24947
   784 38976  8487 25264 19090  7876 41045 13707 22347 34643 38600 11280
 16926 10810 37284 16606 27596 36370 40969 11750 33008 14190 40884 27761
  7945 25860 12820 10434 37752 23867 26625  5106 24295 29197 23507  6056
 22409  4191 31941 15430 41299 18589 33299 42089 15765 33642 13144 30028
 36867 13629  7977 29169 30788 21011 21030 21114  8155 14230 33730 14084
  3620 21059  7587 26324 21506 28156 17715   494 16941 28620 12819 35430
 30116 29189  8007  4862]"
4564,"[34338 31432 25194 19204 13979 16926 34643 27447  4191  7377 10434 36413
  8487 16941 38939 14190 27596  9574 12820 28955  6655  1363 16606 19090
 14536 36689 40090 20422  8525 35430  8007 16118   784 25186 12942 37284
 38871  1554   291  8943 28867  6711 29189 18481 13707 21506 40395  8532
 19802  8155 32842 17187  6651  4986 42035 27897  4886 39475   706 22347
 40522 30788 30085  7876 40969 26324  8595 35072  4851 23507 14084 22392
 23832 28586 36958 21000  4626   231 42089 23260 25860 30003 31941 14492
 25264 23968 37718 35603 38976 12648 19547 22118  7587 33837 41526 37209
 39609 16039 33815 11280]"
10561,"[34338 31432 19204 25194 13979 27447 16926 12942  7377 28955 14190 34643
  8487  4191 19090 42035 27596 27999   706 37284 33644   784 36413 36689
   231 12820 38871 10434 38939  7876 16941 13707  9628 16606 27897 40090
 11280   291  8007  1363 13708 29189 20422  8525 25264 30788 16326 28867
  9574 39475  6655  8943 32842 21265 21506 14536 25186 22347  8155 16118
 35430  8532 40969 14230 26324 41045 24947  6711 22409 35072 35603  1554
 38976 25860 28586 31941 18481 14713 36867 29169 42089 10121 41526 12819
 14084 40884 17187  7945 36958 13144 23507  6651 14492 23832  4851 38600
 21011 41739 23260 30116]"
3096,"[31432 34338 25194 13979 19204 27447 12942  7377 28955  4191   706 40090
 34643 36413 42035 37284 36689 16606 13708 10434  8487 16941   231 16926
  9574 27897 21265 40969  1363 38976 38871   784 13707 27596 22347 12820
 33644 42089 19090 16118 27999 41045 35430  7876 17187  7530 14492 16326
 14985 32842 14230 31941 26324 18589 11280  8943  7945 26625 40884 14536
 33008 29189 35603 12819 28867  8197 25264  6655 18481 14190 37752 30085
 24947 13597 40395 20422 23968 33642  1554  8155 23867 29169 21114 27761
  2568 38600 21506  8007 25186 13144 41526 37718  4851  4986 30788 39475
 38939 25860 23507 22251]"
19022,"[31432 25194 34338 19204 13979 27447 36413  7377 12942 34643  4191 28955
 40090 36689  9574 42035 16926 37284 16606   706 10434 12820 16941   784
 21265  1363 16118 35430 13708 32842 22347 40969   231 27897 27596  8487
 17187 38976 18589 20422 13707 18481 14985 40395 23968 28867 30085 26324
 42089 41739 14492 38871 33644  4886 14536  8943 25186 29189  8525  7945
 21114  6655 40884 19547 12648 25860 12819 31941 38939  1554  7876  7530
 16326 23507 33642 22118 10734 13597  2568 22392  4986  6651 26625 37209
 24947 37718  4851 36867  8197 35603 19353 32102  8007 15774 39609 37752
 27761 29169 41045 21000]"
23018,"[25194 19204 13979 16926 34338 27447  7377 31432 12820 34643   784 36689
 36413 42035 21265 33644 10434  9574   231 40090 25860 35430 27596 22347
 32842 24947 20422 28867 23507  9628 41739 36867 28586 16118 36958 12942
 18589   706 29189 25264 38871  8525  7876 16326 23968 16941  7945  6711
  8595 40395 13708  8197  8007  6651 16606 27897 33815 21114  8487 19547
  7977 38939 24295  5106  6655 37284 38471 40884  8943 24332 40522 26324
 38600 15774 30085 33837 12648 37718  4886 27761 38976 12996 39799 13297
 13707 12819 41844 33809 28955 23260  2278 18481  4626 27999 39475  7557
 33642 33730 14536 11750]"
15507,"[34338 31432 25194 19204 13979  7377 16926 27447 34643 12942  4191 10434
 28955  8487 36689 40090   706 12820 36413 16941 27596 38871 16606   784
  9574 14190   231 42035 19090 38939 35430 27897  1363  8007  6655 13707
 20422 38976 13708 27999 33644  9628 37284 22347 25264 21265 16118 21506
 29189 24947 16326  8155 40395 40969  8943 23507 28867  7876 25860  8525
  1554 17187 32842  6711 31941 42089 11280 30788 14536 26324  8532  4986
  7587 14084 18481 37718 23867 38600 29169 37752  7945 14492 21114 41045
  4851 19802 23832 21011 28586 27761 36958 23968 30085 13597 13144 16039
 39475 19547 40884 22251]"
6996,"[31432 34338 19204 25194 13979 27447 36413 28955  4191 37284 12942 42035
 16926  7377 34643 14190   291  9574 27596 16606 16941  1363 25186 19090
  8487 38939  8525   784 16118 18481 40090 32842  7876 12820 36689 10434
 14536   706 13707 28867 39475  6651 14985  4886 35603 20422 13708 40969
 41739 29189 14492 26324  8943 12819  1554 27897 14230  6655 17187 22347
  7530 42089 35430   231 33644 30085 11280 39609 21265 19353 40884 30788
 23968  2592  8007  4725 32102 41526  4851 12648  4986  7945  8532 38871
 19547 40395 35072 23832 41045 21000 34759 30116  4626  8155 30003 14824
 36958 36867 33313 19802]"
8046,"[31432 25194 34338 19204 13979 27447 36413  4191 28955 37284 42035  9574
 34643 12942  7377 16926 40090 16606 36689  1363 12820 16118 16941   784
 32842 10434 18481   706 25186 35430 21265  4886 22347 14985 41739 27596
 28867  8525 13708 40969 30085  6651 26324 20422 17187 18589 14536 23968
 14492   291   231 12648 12819 13707  8943  8487 40395 29189 19547  7876
 27897 42089 38939 40884 32102 35603 39475 33644  1554 22118  7945 19353
  7530 39609 36867 34759 22392  4851  4725  6655 21000  2592 21114  4626
 24115 37209  4986 25860 30003 14230  2568 38976 33313 37718 13597  8595
     0 38471 26625 10734]"
604,"[31432 25194 34338 19204 13979 27447 36413  7377 42035 12942 36689 40090
 21265   784   706  9574 28955 37284 34643 16926 12820 22347   231 16606
 32842 13708 33644 18589 10434 35430 16118 41739  4191 23968 27897 25860
  8197 24947 28867  7945 16941 21114 40969 36867 40884 16326 20422 38976
 27596 26324 30085 23507  1363 19547 12819 40395  7876 14985 33642 24295
 32102 29189 12648  4886 13707 17187 38871 27761 18481 38471 26625 33730
 36958  5106 42089 15774  2568 14492 28586 37718  8943 12996 25264 38600
 21059  6651 14536 24332 37752  8525     0 33008 31941 22118 41034  8595
 25186 37209 22392  7557]"
6675,"[31432 34338 25194 19204 13979 27447  4191 28955 12942  7377 34643 36413
 37284  8487   706 16606 10434 16941 40090 16926  1363 36689  9574 27596
 19090 14190 42035 13707 38871 27897 40969 13708 42089 38939 17187 38976
 12820  1554 16118 14230  7530  6655 35430 14492  8155   784 14536 18481
   231 14985  8943 41045 25186 21506 35603 31941  7876  8007  8525 20422
 22347 40395 29189 41526   291 13597 26324 30788 11280 23832  4986 27999
 28867 32842 39609 33644 29169 30085  8532 16326 39475 21265  4851 13144
 12819 14084 23867 37752 26625 19802 25264 19353 35072  5553  4886 40884
  2568  7945 37718 23968]"
20664,"[34338 31432 25194 19204 13979  4191  7377 12942 27447  8487 14190 28955
 16926 19090 34643 27999 27596 10434 16941   706 38871 38939 13707  1363
 21506 16606  8155 27897  8007  6655 30788 36689 37284 11280  9628 13144
 40090 14230 12820  7876  8532   231  1554   291 41045 38976 25264  7530
 21011 40969 13708  8943 42089 14084 14536 22409 33644  8525 29189 17187
 35072 31941 42035   784 20422 16326 23832  7587 10121 41526 35603 36413
 39475 29169  6711 25186 14492 35430  4986 23867  9574 38118 15910 16118
 36370 14713 10810  4851 16039 19802 37752 35358 31128  5553 17715 28867
 18481 23260  3579 13597]"
9153,"[34338 31432 25194 19204 13979 27447  4191 14190 28955 19090  8487 12942
 34643  7377 16926 27596 38939 16941   291 27999 37284  1363 10434 13707
 16606 14230 38871 21506   706  8155  6655 25186  7876  1554 11280 30788
 36413  8525 14536 42035  7530 35603  8007  8532 39475 41045  8943 27897
 35072 41526 40969 42089 18481 17187 22409 10121 29189 23832 14492 12820
 14084 20422  9574 16118 31128 21011 13708 40090 19802 13144  4986 31941
 29169  6711  5553 30116 39609 38976 33644 36689  9628 28867  4851   784
   231 14713 14985 38118 35358 15910 26324 36370 12819 23867  7587  2592
 13597  6651 23260 28620]"
25283,"[34338 19204 13979 27447 31432 16926 25194  7377 14190 19090  8487 34643
 12942 27999 27596 28955 42035  9628 33644 38871  7876 38939   784  4191
 12820   231 10434 36689   706 11280   291 13707  8007 27897 25264 16941
 30788  8525 16326 29189 21506 24947  6655 20422 13708  6711 39475 28867
  8155  8532 37284 28586 22409 25860  8943 10121 40090 35072 21265 21011
 14084 16606 14536 23260  1363 32842 36958 14713 16039  7977  7587 22347
 33815 36867 10810 23507 35430 33837 16118 29169 36413 11750 38976 38600
 36370 13144 25186 41045 23867 14230  6056  7945 23832  1554 12819 40884
 26324 25076 38118 37752]"
10518,"[34338 31432 25194 19204 13979  7377 12942 27447 28955 34643 16926  4191
   706  8487 36689 19090 27999 14190 38871 10434   231 40090 42035 27596
 27897 16606 33644 13707 16941   784 13708 12820  9628 38976 37284  7876
 16326 25264 21265 11280 38939  1363  8007 36413 40969 21506 41045  8155
 24947 22347  6655 35430 30788 29189 31941 20422  9574 42089 14230  8943
 38600 23867 14084 17187 13144 16118 22409 14536  7530 37752 29169 14492
 23507  7587  7945 21011  1554 11750 26324 25860 10810 28867 40884 32842
  8197  8532 39475 26625 33008 27761 23832 40395  8525  4851 35072 36370
 35603 41526 12819  6711]"
4091,"[31432 34338 25194 19204 13979 27447 28955  4191 12942  7377 36413 37284
 34643 42035 16926 14190  8487 19090 16941 16606 27596   706 36689 10434
  1363  9574 40090   291   784 13707 38939 13708 12820 25186  7876 16118
 40969   231 27897 32842 14536  8525 33644 18481 35603 38871  8943 14230
 39475 11280 17187 29189 28867 27999 21265  1554  7530 14492 35430 42089
 22347 41045 14985 26324  6655 20422 12819 38976 30788  4886  8007 41739
 40884 16326  6651  8155 41526  7945 30085 30116 35072 21506  4851 29169
 31941 19353 39609 23832  8532  4986  2592 26625 40395 23968 14713 32102
  5553 19547 12648 33313]"
868,"[31432 34338 25194 13979 19204  7377 12942 27447 28955 34643  4191   706
  8487 16926 36689 40090 10434 38871 16606   231 19090 27999 27897 16941
 13708 42035 27596 38976 13707 14190 37284   784 12820 36413 33644  1363
 40969 25264 21265  9628 41045  9574 16326 42089  7876  8155 35430 21506
 22347  8007 38939  6655 11280 24947 31941 17187 14230 29189  7530 20422
 30788 14492 23867  8943 16118 38600 37752  1554 14084 13144 29169 33008
 40395 26324 23507  7587 27761 21011 26625 13597 22409  8197  7945 14536
 25860 23832 10810 11750 32842 28867 40884  4986 22251 33642 37718  4851
 41526 41299  8532 21114]"
10713,"[34338 31432 13979 19204 25194 27447 12942 28955 19090  7377 14190  8487
  4191 27999 11280   706 13707 38871 27596 42035 34643 37284 41045  7876
 14230 27897 33644 13708 16926 16941 30788   231   291 21506  9628 16606
  8155  1363 38939  7530 40969 22409 38976 36689 35603 42089 10434 16326
 36370 30116 39475 10810 40090 41526 13144 25264  8007 21011 10121  8532
 35072 14084 14492  6655  5553 23832 14536 31941  8943 23867 29189  1554
 29169 35358   784  6056 31128 28620 15910 28069 17715 37752 17187 14713
  7587 31605 26625 11750 41299 25186 26324  8525 14824 40884 12819 38118
 38600 33008  1738 35006]"
16526,"[31432 34338 25194 13979 19204  7377 12942   706 27447 28955 36689 40090
 34643 42035  4191   231 16926 13708 21265 10434 16606 27897 38871   784
  8487 33644 36413 38976 37284 27999 12820 16941 22347 16326 24947 13707
 27596 40969  9574 25264 35430  9628 41045  1363  8197  7876 38600 42089
 18589 31941 25860 23507 33008 21114 19090 27761 16118  7945 32842 33642
 40884 17187 37752 23867 26324 11280 29189 20422 14492 26625  8007 40395
  8155  5106  6655  8943 11750 29169  7530 28867 37718  2568 21506 23968
 22251 24295 13144 12819 10810 13597 14230 33730 36867 41299 30028 14084
  7587 30085  4851 30788]"
656,"[34338 31432 25194 19204 13979 27447  7377 12942 16926 34643 28955 42035
 36689   706 27999   231  8487   784 33644 27596 12820 40090  9628 10434
  4191 19090 38871 14190 21265  7876 27897 13708 36413 24947 16941 16326
 25264 16606 13707 22347 37284 35430 38976 25860  8007 20422 29189 38939
 11280  9574 23507 32842 28867  6655 38600  1363 16118  8197 28586 36867
 40969  7945 21506  8943  8155 30788  8525 40884 41045 36958 31941 11750
  6711 26324  5106 23867 14536 10810 37752 41739  7977 29169  7587 27761
 39475 14084 22409 40395 24295 13144 18589 14713 26625 12819 37718 33815
 21114  8532 21011 33008]"
17425,"[31432 34338 25194 19204 13979  4191 27447 36413 34643 28955 16926 16941
  9574 10434 37284  1363 16606  8487  7377 38939 14190 25186 12942 27596
 40090 18481  8525  1554 16118  6655   291 19090 12820 17187 14536 35430
  8943 20422 36689  4886 40969 13707 14985 42089 14492 14230  7530 35603
 40395 19802  8155 28867 29189  6651 30085  8007 39609  4986 32842  8532
   706 21506 42035 39475 21000 26324 23832 41526 22392 13597   784 22118
 19353 12648 31941  4851  4626 37209 38871 30003 27897 35072 30788 23968
  2592 19547 12819 34759 37713 37946  6711 33313 24115 22347 38976 31128
  7876 40522 13708 29169]"
23224,"[34338 25194 31432 19204 16926 13979  7377 34643  8487 14190  4191 27447
 19090 10434 27596 12942 38939 38871 27999 28955 12820 16941  9628 36689
  8007  6655 21506   706   784 13707   231 20422  8155 25264  6711 40090
 27897  8532 33644  8525 29189 16606 30788  7876  1363 35430 11280  8943
  7587  1554 24947 21011 16326 14084 38118 42035 38976 16039   291 28867
 23260 22409  9574 36413 23507 25860 10121 39475 35072 14536 28586 31941
 40395  4986 16118 33837 13708 19802 36958 29169 23832 13144 23867 33815
 22347 25186 14713 17187  4851 38600 37284 40969 14230 40522 11750 41526
 15974  3579 10810 37752]"
22525,"[31432 25194 34338 19204 13979 27447 12942  7377 42035 28955   706 36689
 34643 40090 36413 21265   231 16926   784 33644 13708 37284 12820  4191
 16606 22347 27897 10434 38871  9574 27999  7876 27596 38976 24947 13707
 16326 32842 40969  8487  8197 18589 35430 16941 16118  7945 25264  9628
 40884 25860 28867 41739 26324 36867 23507 41045  1363 29189 11280 38600
 19090 12819 26625 20422 23968 42089 27761 21114 24295 33642 14985  5106
 31941 37752 14492 33008 17187  8943 14190 32102 30085 23867 33730 40395
 29169 11750 37718 36958 39475 19547  6056  2568 14536  7977  6655  7530
 28586 30788 10810 21059]"
21464,"[34338 31432 25194 19204 13979  7377 12942 27447 16926 36689 34643 28955
   706 42035   231 40090   784 33644 27999 21265 12820 38871 10434  8487
  9628 13708 27596 27897 24947  4191 22347 36413 16326 16606 38976 13707
 25264 19090  7876 16941 14190 37284 35430 25860 23507  9574 20422 32842
 38600  8197 11280  8007  7945 29189 40969 28867 16118 36867 40884  6655
 28586 41045 27761 18589  5106  1363 26324 37752 31941  8943 38939 41739
 11750 24295 21114 30788 23867 29169 40395 21506 26625 33008 36958 42089
  7977  8155 10810 14084 23968 37718 33642  7587 17187  8525  6711 13144
 29197 12819 14536 13297]"
